Id	Metabolism	Metabolism__colour	Metabolism__shape	Genome	Function	Copies__autocolour
BGC0000893_CCA54204	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0000893_CCA54204	Natural Products	1
6666666_147048_1901	Central metabolism	Red	circle	Rubrobacter radiotolerans strain RSPS-4 NZ_CP007514.1	Phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	2
BGC0000824_ACC79983	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0000824_ACC79983	Natural Products	1
BGC0001594_APZ79571	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0001594_APZ79571	Natural Products	1
BGC0001126_AHB62781	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0001126_AHB62781	Natural Products	1
BGC0001612_APB62267	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0001612_APB62267	Natural Products	1
BGC0001501_APZ79604	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0001501_APZ79604	Natural Products	1
BGC0000668_AHI58831	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0000668_AHI58831	Natural Products	1
BGC0001595_APZ79627	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0001595_APZ79627	Natural Products	1
BGC0000315_CAB38583	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0000315_CAB38583	Natural Products	1
BGC0001814_ATU31821	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0001814_ATU31821	Natural Products	1
BGC0001406_ALV86861	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0001406_ALV86861	Natural Products	1
6666666_103583_3167	Central metabolism	Red	circle	Chloroflexus aurantiacus J-10-fl NC_0101751	Phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	2
BGC0001675_AQW35051	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0001675_AQW35051	Natural Products	1
BGC0001731_AIE54188	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0001731_AIE54188	Natural Products	1
BGC0001732_AIE54241	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0001732_AIE54241	Natural Products	1
BGC0001221_AIT42120	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0001221_AIT42120	Natural Products	1
BGC0000934_AHW81474	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0000934_AHW81474	Natural Products	1
BGC0001080_CAX48671	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0001080_CAX48671	Natural Products	1
BGC0000957_AHH25586	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0000957_AHH25586	Natural Products	1
BGC0000123_AAQ84163	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0000123_AAQ84163	Natural Products	1
BGC0001652_AOC89002	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0001652_AOC89002	Natural Products	1
BGC0000269_ADE34506	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0000269_ADE34506	Natural Products	1
BGC0001444_WP_078569189	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0001444_WP_078569189	Natural Products	1
BGC0001538_KDQ70110	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0001538_KDQ70110	Natural Products	1
BGC0000448_ACN39016	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0000448_ACN39016	Natural Products	1
BGC0001437_AQZ26591	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0001437_AQZ26591	Natural Products	1
BGC0001710_AQZ26591	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0001710_AQZ26591	Natural Products	1
BGC0000936_AAC64491	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0000936_AAC64491	Natural Products	1
BGC0000145_ABP73634	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0000145_ABP73634	Natural Products	1
BGC0001771_WP_107054275	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0001771_WP_107054275	Natural Products	1
BGC0001612_APB62268	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0001612_APB62268	Natural Products	1
BGC0001595_APZ79628	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0001595_APZ79628	Natural Products	1
BGC0001594_APZ79572	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0001594_APZ79572	Natural Products	1
BGC0001501_APZ79605	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0001501_APZ79605	Natural Products	1
BGC0001126_AHB62782	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0001126_AHB62782	Natural Products	1
BGC0000824_ACC79982	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0000824_ACC79982	Natural Products	1
BGC0000668_AHI58830	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0000668_AHI58830	Natural Products	1
BGC0001540_ARK19475	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0001540_ARK19475	Natural Products	1
BGC0001369_ANY57960	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0001369_ANY57960	Natural Products	1
BGC0001783_AFW04567	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0001783_AFW04567	Natural Products	1
BGC0000466_ADZ13547	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0000466_ADZ13547	Natural Products	1
BGC0000136_AAC01718	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0000136_AAC01718	Natural Products	1
BGC0000032_AEH42482	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0000032_AEH42482	Natural Products	1
BGC0001676_AVR52600	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0001676_AVR52600	Natural Products	1
6666666_110179_1708	Central metabolism	Red	circle	Corynebacterium timonense 5401744 CAJP01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
BGC0001607_WP_030684670	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0001607_WP_030684670	Natural Products	1
6666666_111040_2972	Transition Enzyme (antiSMASH and Central metabolism)	Purple	circle	Gordonia Araii Nbrc 100433 BAEE01	Phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	2
6666666_104605_1009	Central metabolism	Red	circle	Brevibacterium massiliense 5401308 CAJD01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_104610_1026	Central metabolism	Red	circle	Brevibacterium album DSM 18261 AUFJ01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_104648_2975	Central metabolism	Red	circle	Brevibacterium senegalense CAHK01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_147074_1780	Central metabolism	Red	circle	Rothia dentocariosa ATCC 17931 NC_014643.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_104597_2009	Central metabolism	Red	circle	Rothia dentocariosa M567 ADDW01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_105565_127	Central metabolism	Red	circle	Granulicoccus phenolivorans DSM 17626 AUHH01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_147041_1047	Central metabolism	Red	circle	Micrococcus luteus NCTC 2665 NC_012803.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_112227_1345	Central metabolism	Red	circle	Micrococcus luteus JFYQ01	hypothetical_protein	1
6666666_112218_1509	Central metabolism	Red	circle	Micrococcus sp. MS-ASIII-49 JXSP01	DNA_polymerase_III_alpha_subunit__EC_2.7.7.7_	1
6666666_148065_2205	Central metabolism	Red	circle	Micrococcus sp CCA18 LAB	3_phenylpropionate_dioxygenase_ferredoxin_subunit	1
6666666_148066_1230	Central metabolism	Red	circle	Micrococcus sp CH7 LAB	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
169133_3_49	Central metabolism	Red	circle	Citricoccus sp CH26 LAB	Tryptophan_synthase_beta_chain__EC_4.2.1.20_	1
6666666_104489_410	Central metabolism	Red	circle	Arthrobacter gangotriensis Lz1y AOCK01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_104640_2860	Central metabolism	Red	circle	Kocuria polaris CMS 76or JSUH01	Tryptophan_synthase_beta_chain__EC_4.2.1.20_	1
6666666_104600_631	Central metabolism	Red	circle	Kocuria sp. UCD-OTCP AOSQ01	GDP_L_fucose_synthetase__EC_1.1.1.271_	1
378753_9_1166	Central metabolism	Red	circle	Kocuria rhizophila DC2201 NC_010617.1	Arginine_ornithine_antiporter_ArcD	1
6666666_104559_2071	Central metabolism	Red	circle	Kocuria marina SO9-6 KM0016 JROM01	hypothetical_protein	1
6666666_104601_1538	Central metabolism	Red	circle	Kocuria rhizophila TPW45 JWTC01	Tryptophan_synthase_beta_chain__EC_4.2.1.20_	1
6666666_147024_1180	Central metabolism	Red	circle	Kocuria palustris MU14_1 NZ_CP012507.1	Tryptophan_synthase_beta_chain__EC_4.2.1.20_	1
6666666_104632_2414	Central metabolism	Red	circle	Kocuria palustris PEL ANHZ02	Tryptophan_synthase_beta_chain__EC_4.2.1.20_	1
6666666_104521_1795	Central metabolism	Red	circle	Microbacterium sp. KROCY2 JAGG01	hypothetical_protein	1
6666666_112244_1495	Central metabolism	Red	circle	Nesterenkonia sp. AN1 JEMO01	aspartyl_aminopeptidase	1
6666666_112237_664	Central metabolism	Red	circle	Nesterenkonia alba DSM 19423 ATXP01	major_facilitator_superfamily_MFS_1	1
6666666_112219_2201	Central metabolism	Red	circle	Nesterenkonia sp. NP1 CBLL01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_112248_621	Central metabolism	Red	circle	Nesterenkonia sp. F AFRW01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_104477_807	Central metabolism	Red	circle	Arthrobacter sp. PAO19 ATKN01	hypothetical_protein	2
6666666_146813_2041	Central metabolism	Red	circle	Arthrobacter arilaitensis RE117 NC_014550.1	Acetoin_dehydrogenase_E1_component_alpha_subunit__EC_1.2.4.__	2
6666666_104519_1598	Central metabolism	Red	circle	Arthrobacter sp. W1 JWMD01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_104491_323	Central metabolism	Red	circle	Arthrobacter albus DNF00011 JRNH01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_104613_506	Central metabolism	Red	circle	Rothia aeria F0184 AXZG01	hypothetical_protein	1
6666666_104591_1829	Central metabolism	Red	circle	Rothia dentocariosa C6D JPVS01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_146860_1015	Central metabolism	Red	circle	Rothia mucilaginosa DY-18 NC_013715.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_104602_1623	Central metabolism	Red	circle	Rothia mucilaginosa ATCC 25296 ACVO01	Naphthoate_synthase__EC_4.1.3.36_	1
6666666_106693_600	Central metabolism	Red	circle	Brachybacterium muris UCD-AY4 AORC01	putative_methyltransferase	1
6666666_111571_955	Central metabolism	Red	circle	Pseudoclavibacter soli DSM 23366 AUIC01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_106691_1929	Central metabolism	Red	circle	Brachybacterium paraconglomeratum LC44 AGSO01	Cytoplasmic_membrane_protein_FsxA	1
6666666_106697_3487	Central metabolism	Red	circle	Brachybacterium phenoliresistens W13A50 JDYK01	Molybdenum_cofactor_biosynthesis_protein_MoaC	2
6666666_106699_253	Central metabolism	Red	circle	Brachybacterium squillarum M-6-3 AGBX01	Formaldehyde_dehydrogenase_MscR_NAD_mycothiol_dependent__EC_1.2.1.66____S_nitrosomycothiol_reductase_MscR	1
6666666_147094_1478	Central metabolism	Red	circle	Brachybacterium faecium DSM 4810 strain 6-10 NC_013172.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_106689_740	Central metabolism	Red	circle	Dermabacter hominis 1368 JDRS01	34_dihydroxy_2_butanone_4_phosphate_synthase__EC_4.1.99.12____GTP_cyclohydrolase_II__EC_3.5.4.25_	1
6666666_104558_250	Central metabolism	Red	circle	Dermabacter sp. HFH0086 ATFO01	Ribosomal_large_subunit_pseudouridine_synthase_B__EC_4.2.1.70_	1
6666666_112634_782	Central metabolism	Red	circle	Bifidobacterium mongoliense DSM 21395 JGZE01	Collagen_alpha_1_I__chain_precursor	1
6666666_112178_730	Central metabolism	Red	circle	Bifidobacterium bombi DSM 19703 ATLK01	ADP_ribose_pyrophosphatase	1
6666666_111479_1013	Central metabolism	Red	circle	Candidatus Ancillula trichonymphae ImTpAt1 AXYY01	Tryptophan_synthase_beta_chain__EC_4.2.1.20_	1
6666666_112636_624	Central metabolism	Red	circle	Bifidobacterium longum subsp. infantis CDPT01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Tryptophan_synthase_beta_chain__EC_4.2.1.20_	1
6666666_146868_1134	Central metabolism	Red	circle	Bifidobacterium breve UCC2003 NC_020517.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Tryptophan_synthase_beta_chain__EC_4.2.1.20_	1
6666666_112193_807	Central metabolism	Red	circle	Bifidobacterium breve 31L AWUF01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Tryptophan_synthase_beta_chain__EC_4.2.1.20_	1
6666666_112635_422	Central metabolism	Red	circle	Bifidobacterium sp. 12_1_47BFAA ADCN01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Tryptophan_synthase_beta_chain__EC_4.2.1.20_	1
6666666_112195_1959	Central metabolism	Red	circle	Bifidobacterium longum E18 AUYD01	Cell_division_initiation_protein_DivIVA	1
6666666_147132_457	Central metabolism	Red	circle	Bifidobacterium longum NCC2705 NC_004307.2	5__nucleotidase__EC_3.1.3.5_	1
6666666_112208_470	Central metabolism	Red	circle	Bifidobacterium scardovii JGZO01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Tryptophan_synthase_beta_chain__EC_4.2.1.20_	1
6666666_147144_1375	Central metabolism	Red	circle	Bifidobacterium scardovii JCM 12489 = DSM 13734 NZ_AP012331.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Tryptophan_synthase_beta_chain__EC_4.2.1.20_	1
6666666_112203_1123	Central metabolism	Red	circle	Bifidobacterium saguini DSM 23967 JGZN01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Tryptophan_synthase_beta_chain__EC_4.2.1.20_	1
6666666_112633_1727	Central metabolism	Red	circle	Bifidobacterium boum JGYQ01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Tryptophan_synthase_beta_chain__EC_4.2.1.20_	1
6666666_112180_1078	Central metabolism	Red	circle	Bifidobacterium thermophilum JGZV01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Tryptophan_synthase_beta_chain__EC_4.2.1.20_	1
6666666_112191_509	Central metabolism	Red	circle	Bifidobacterium gallicum DSM 20093 = LMG 11596 JGYW01	N_acetyl_LL_diaminopimelate_deacetylase__EC_3.5.1.47_	1
6666666_147109_1001	Central metabolism	Red	circle	Bifidobacterium thermophilum RBL67 NC_020546.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Tryptophan_synthase_beta_chain__EC_4.2.1.20_	1
6666666_112190_545	Central metabolism	Red	circle	Bifidobacterium thermacidophilum subsp. porcinum JGZS01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Tryptophan_synthase_beta_chain__EC_4.2.1.20_	1
6666666_112189_724	Central metabolism	Red	circle	Bifidobacterium crudilactis JHAL01	Tryptophan_synthase_beta_chain__EC_4.2.1.20_	1
6666666_112181_740	Central metabolism	Red	circle	Bifidobacterium minimum JGZD01	hypothetical_protein	1
6666666_112187_1487	Central metabolism	Red	circle	Bifidobacterium gallinarum JGYX01	Lyzozyme_M1__14_beta_N_acetylmuramidase___EC_3.2.1.17_	1
6666666_112210_694	Central metabolism	Red	circle	Bifidobacterium saeculare DSM 6531 = LMG 14934 JGZM01	FIG00425043_hypothetical_protein	1
6666666_112199_1153	Central metabolism	Red	circle	Bifidobacterium pullorum JGZJ01	Tryptophan_synthase_beta_chain__EC_4.2.1.20_	1
6666666_112185_1765	Central metabolism	Red	circle	Bifidobacterium stercoris JCM 15918 JGZQ01	probable_permease_protein_of_ABC_transporter_system	1
6666666_112186_813	Central metabolism	Red	circle	Bifidobacterium adolescentis DSM 20087 JNKM01	tRNA_Met_CAT	1
367928_21_843	Central metabolism	Red	circle	Bifidobacterium adolescentis ATCC 15703 NC_008618.1	Protein_N_5__glutamine_methyltransferase_PrmC_methylates_polypeptide_chain_release_factors_RF1_and_RF2	1
6666666_112200_1441	Central metabolism	Red	circle	Bifidobacterium pseudocatenulatum CDPW01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Tryptophan_synthase_beta_chain__EC_4.2.1.20_	1
6666666_147104_1027	Central metabolism	Red	circle	Bifidobacterium pseudocatenulatum DSM 20438 = JCM 1200 = LMG 10505 NZ_AP012330.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Tryptophan_synthase_beta_chain__EC_4.2.1.20_	1
6666666_146831_1157	Central metabolism	Red	circle	Bifidobacterium kashiwanohense JCM 15439 = DSM 21854 NZ_AP012327	FIG01255854_hypothetical_protein	1
6666666_146878_1025	Central metabolism	Red	circle	Bifidobacterium catenulatum DSM 16992 = JCM 1194 = LMG 11043 NZ_AP012325.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Tryptophan_synthase_beta_chain__EC_4.2.1.20_	1
6666666_147120_1154	Central metabolism	Red	circle	Bifidobacterium dentium Bd1 NC_013714.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Tryptophan_synthase_beta_chain__EC_4.2.1.20_	1
6666666_112201_1742	Central metabolism	Red	circle	Bifidobacterium dentium ATCC 27678 ABIX02	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Tryptophan_synthase_beta_chain__EC_4.2.1.20_	1
6666666_112211_803	Central metabolism	Red	circle	Bifidobacterium sp. MSTE12 AZYA01	FIG056164_rhomboid_family_serine_protease	1
6666666_112182_1277	Central metabolism	Red	circle	Bifidobacterium ruminantium JGZL01	hypothetical_protein	1
6666666_112168_1236	Central metabolism	Red	circle	Bifidobacterium moukalabense DSM 27321 AZMV01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Tryptophan_synthase_beta_chain__EC_4.2.1.20_	1
6666666_112173_1169	Central metabolism	Red	circle	Bifidobacterium stellenboschense JGZP01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Tryptophan_synthase_beta_chain__EC_4.2.1.20_	1
6666666_112202_1197	Central metabolism	Red	circle	Bifidobacterium reuteri DSM 23975 JGZK01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Tryptophan_synthase_beta_chain__EC_4.2.1.20_	1
6666666_112177_1797	Central metabolism	Red	circle	Bifidobacterium biavatii DSM 23969 JGYN01	FIG00672120_hypothetical_protein	1
6666666_112188_643	Central metabolism	Red	circle	Bifidobacterium angulatum LMG 11039 JGYL01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Tryptophan_synthase_beta_chain__EC_4.2.1.20_	1
6666666_147085_868	Central metabolism	Red	circle	Bifidobacterium angulatum Bifang NZ_AP012322.1	Beta_galactosidase_small_subunit__EC_3.2.1.23_	1
6666666_112167_669	Central metabolism	Red	circle	Bifidobacterium merycicum JGZC01	Gll1779_protein	1
6666666_112172_208	Central metabolism	Red	circle	Bifidobacterium callitrichos DSM 23973 JGYS01	FIG00672346_hypothetical_protein	1
6666666_112169_832	Central metabolism	Red	circle	Bifidobacterium bifidum NCIMB 41171 AKCA01	Long_chain_fatty_acid__CoA_ligase__EC_6.2.1.3_	1
6666666_146829_1037	Central metabolism	Red	circle	Bifidobacterium bifidum PRL2010 NC_014638.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Tryptophan_synthase_beta_chain__EC_4.2.1.20_	1
6666666_112171_863	Central metabolism	Red	circle	Bifidobacterium cuniculi JGYV01	RNA_binding_protein_Jag	1
6666666_146913_833	Central metabolism	Red	circle	Bifidobacterium pseudolongum PV8-2 NZ_CP007457.1	acyltransferase_family_protein	1
6666666_112179_1136	Central metabolism	Red	circle	Bifidobacterium pseudolongum subsp. pseudolongum JGZH01	hypothetical_protein	1
6666666_112184_654	Central metabolism	Red	circle	Bifidobacterium choerinum JGYU01	response_regulator_containing_a_CheY_like_receiver_domain_and_a_HTH_DNA_binding_domain	1
6666666_112197_1169	Central metabolism	Red	circle	Bifidobacterium tsurumiense JGZU01	Tryptophan_synthase_beta_chain__EC_4.2.1.20_	1
6666666_112205_632	Central metabolism	Red	circle	Bifidobacterium animalis subsp. animalis IM386 CBUQ01	Thiosulfate_sulfurtransferase_rhodanese__EC_2.8.1.1_	1
6666666_112194_815	Central metabolism	Red	circle	Bifidobacterium animalis subsp. lactis BS 01 AHGW01	FIG00645215_hypothetical_protein	1
442563_11_1379	Central metabolism	Red	circle	Bifidobacterium animalis subsp. lactis AD011	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Tryptophan_synthase_beta_chain__EC_4.2.1.20_	1
6666666_112206_505	Central metabolism	Red	circle	Bifidobacterium subtile JGZR01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Tryptophan_synthase_beta_chain__EC_4.2.1.20_	1
6666666_147093_601	Central metabolism	Red	circle	Bifidobacterium indicum LMG 11587 = DSM 20214 overview NZ_CP006018.1	Phosphoenolpyruvate_carboxylase__EC_4.1.1.31_	1
6666666_147116_618	Central metabolism	Red	circle	Bifidobacterium coryneforme ASM73786v1 NZ_CP007287.1	hypothetical_protein	1
6666666_112175_1185	Central metabolism	Red	circle	Bifidobacterium coryneforme DSM 20216 JDUF01	Tryptophan_synthase_beta_chain__EC_4.2.1.20_	1
6666666_112196_1028	Central metabolism	Red	circle	Bifidobacterium asteroides DSM 20089 JDTU01	Tryptophan_synthase_beta_chain__EC_4.2.1.20_	1
6666666_146820_749	Central metabolism	Red	circle	Bifidobacterium asteroides PRL2011 NC_018720.1	Tryptophan_synthase_beta_chain__EC_4.2.1.20_	1
6666666_112632_422	Central metabolism	Red	circle	Bifidobacterium sp. A11 AWUO01	Tryptophan_synthase_beta_chain__EC_4.2.1.20_	1
6666666_112198_345	Central metabolism	Red	circle	Bifidobacterium sp. 7101 AWUN01	Ferrochelatase_protoheme_ferro_lyase__EC_4.99.1.1_	1
6666666_112183_248	Central metabolism	Red	circle	Bifidobacterium sp. AGR2158 AUJM01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Tryptophan_synthase_beta_chain__EC_4.2.1.20_	1
